arm,layer,tanh_alpha
xsa,5,0.4678010046482086
xsa,5,0.4035320281982422
xsa,5,0.2268436700105667
xsa,5,0.04916869103908539
xsa,5,0.3419220745563507
xsa,5,0.2795306444168091
xsa,5,0.24785540997982025
xsa,5,0.1291656643152237
xsa,5,0.174062579870224
xsa,5,0.25255414843559265
xsa,5,0.15391522645950317
xsa,5,0.23936161398887634
xsa,5,0.323650598526001
xsa,5,0.5642738938331604
xsa,6,0.25656601786613464
xsa,6,0.3633589446544647
xsa,6,0.2792342007160187
xsa,6,0.24476610124111176
xsa,6,0.082848459482193
xsa,6,0.437725692987442
xsa,6,0.44384878873825073
xsa,6,0.15631726384162903
xsa,6,0.15358932316303253
xsa,6,0.3846092224121094
xsa,6,0.48614946007728577
xsa,6,0.46057572960853577
xsa,6,0.305413156747818
xsa,6,0.2262570858001709
xsa,6,0.24138452112674713
xsa,6,0.2508050203323364
xsa,6,0.3700461685657501
xsa,6,0.36252567172050476
xsa,6,0.24899476766586304
xsa,6,0.29013368487358093
xsa,6,0.24043028056621552
xsa,6,0.2617521286010742
xsa,6,0.13009735941886902
xsa,6,0.18346266448497772
xsa,6,0.22096632421016693
xsa,6,0.28415340185165405
xsa,6,0.22524689137935638
xsa,6,0.32666143774986267
xsa,6,0.34434953331947327
xsa,6,0.24411149322986603
xsa,6,0.18878903985023499
xsa,6,0.3743566572666168
xsa,6,0.277687132358551
xsa,6,0.4571571350097656
xsa,6,0.38455989956855774
xsa,6,0.523041307926178
xsa,6,0.20720748603343964
xsa,6,0.36803513765335083
xsa,6,0.3357073664665222
xsa,6,0.38958418369293213
xsa,6,0.39925625920295715
xsa,6,0.4431281089782715
xsa,6,0.45251110196113586
xsa,6,0.4466598927974701
xsa,6,0.27896520495414734
xsa,6,0.2345762401819229
xsa,6,0.1639409363269806
xsa,6,0.3220210373401642
xsa,6,0.3408910632133484
xsa,6,0.02682417444884777
xsa,6,0.2000982016324997
xsa,6,0.29472360014915466
xsa,6,0.29696711897850037
xsa,6,0.388120174407959
xsa,6,0.22452472150325775
xsa,6,0.3074081838130951
xsa,6,0.3701280653476715
xsa,6,0.45162463188171387
xsa,6,0.39052340388298035
xsa,6,0.42265841364860535
xsa,6,0.4399835467338562
xsa,6,0.2662038803100586
xsa,6,0.2972230315208435
xsa,6,0.2975786328315735
xsa,7,0.5350102782249451
xsa,7,0.46217429637908936
xsa,7,0.4152813255786896
xsa,7,0.21485891938209534
xsa,7,0.40648871660232544
xsa,7,0.17596353590488434
xsa,7,0.151249960064888
xsa,7,0.22368265688419342
xsa,7,0.32654738426208496
xsa,7,0.31033065915107727
xsa,7,0.40761798620224
xsa,7,0.39368999004364014
xsa,7,0.25517046451568604
xsa,7,0.41902562975883484
xsa,7,0.3430931568145752
xsa,7,0.4345880448818207
xsa,7,0.2913191318511963
xsa,7,0.4208749532699585
xsa,7,0.26172149181365967
xsa,7,0.5114856958389282
xsa,7,0.4381762146949768
xsa,7,0.23797953128814697
xsa,7,0.15039141476154327
xsa,7,0.37276971340179443
xsa,7,0.42223143577575684
xsa,7,0.26538217067718506
xsa,7,0.39223310351371765
xsa,7,0.4456982910633087
xsa,7,0.43531176447868347
xsa,7,0.5046929717063904
xsa,7,0.4211162030696869
xsa,7,-0.011668450199067593
xsa,7,0.319059818983078
xsa,7,0.4334748387336731
xsa,7,0.3597325384616852
xsa,7,0.44373413920402527
xsa,7,0.23457071185112
xsa,7,0.2223409116268158
xsa,7,0.40733838081359863
xsa,7,0.25304892659187317
xsa,7,0.3733311593532562
xsa,7,0.24791507422924042
xsa,7,0.508518397808075
xsa,7,0.27740874886512756
xsa,7,0.5440011024475098
xsa,7,0.38150039315223694
xsa,7,0.32026901841163635
xsa,7,0.29603010416030884
xsa,7,0.5727069973945618
xsa,7,0.3807479441165924
xsa,7,0.4003491997718811
xsa,7,0.2962913513183594
xsa,7,0.34247487783432007
xsa,7,0.3740001916885376
xsa,7,0.46536383032798767
xsa,7,0.5435641407966614
xsa,7,0.4502201974391937
xsa,7,0.22214920818805695
xsa,7,0.35904186964035034
xsa,7,0.49522319436073303
xsa,7,0.10880254209041595
xsa,7,0.3802076280117035
xsa,7,0.19352491199970245
xsa,7,0.362041711807251
random,0,0.26882436871528625
random,0,0.19861994683742523
random,0,0.29909446835517883
random,0,0.20811070501804352
random,0,0.19430063664913177
random,0,0.1679125875234604
random,0,0.18414461612701416
random,0,0.19660688936710358
random,0,0.22179429233074188
random,0,0.20225495100021362
random,0,0.18581433594226837
random,0,0.2680927515029907
random,0,0.19825762510299683
random,0,0.21395859122276306
random,0,0.20046989619731903
random,0,0.17202219367027283
random,0,0.26781708002090454
random,0,0.20730054378509521
random,0,0.20742349326610565
random,0,0.21223200857639313
random,0,0.20287513732910156
random,0,0.15695753693580627
random,0,0.17676076292991638
random,0,0.26965680718421936
random,0,0.2157198041677475
random,0,0.21267062425613403
random,0,0.22858110070228577
random,0,0.23139911890029907
random,0,0.18824847042560577
random,0,0.16508738696575165
random,0,0.14478076994419098
random,0,0.19627413153648376
random,0,0.24476011097431183
random,0,0.17982229590415955
random,0,0.28358498215675354
random,0,0.24932602047920227
random,0,0.25914835929870605
random,0,0.2755182385444641
random,0,0.2753099203109741
random,0,0.12546184659004211
random,0,0.2839098572731018
random,0,0.1443713903427124
random,0,0.2901563048362732
random,0,0.21082241833209991
random,0,0.22040927410125732
random,0,0.24156351387500763
random,0,0.18117032945156097
random,0,0.24807660281658173
random,0,0.2521574795246124
random,0,0.122641921043396
random,0,0.23064512014389038
random,0,0.19036449491977692
random,0,0.250558078289032
random,0,0.24483215808868408
random,0,0.1398201733827591
random,0,0.1998785138130188
random,0,0.2131805717945099
random,0,0.2280326932668686
random,0,0.15202641487121582
random,0,0.2562119662761688
random,0,0.2556237578392029
random,0,0.2687789797782898
random,0,0.13754622638225555
random,0,0.22815226018428802
random,1,-0.019816141575574875
random,1,0.0054385121911764145
random,1,0.10048887133598328
random,1,0.1029372438788414
random,1,0.09028317779302597
random,1,0.10647635906934738
random,1,0.061715394258499146
random,1,0.07368668913841248
random,1,0.06584944576025009
random,1,0.10857502371072769
random,1,0.10410333424806595
random,1,0.08163060992956161
random,1,-0.019425464794039726
random,1,0.03309789299964905
random,1,0.0652812272310257
random,1,0.016335826367139816
random,1,0.057796359062194824
random,1,0.0483725406229496
random,1,0.06357565522193909
random,1,0.09180726110935211
random,1,0.06360770016908646
random,1,0.08908570557832718
random,1,-0.0026171556673943996
random,1,0.04472440481185913
random,1,0.10063989460468292
random,1,0.032229986041784286
random,1,0.12484961003065109
random,1,0.09654830396175385
random,1,0.029694538563489914
random,1,0.06320536136627197
random,1,0.06101347133517265
random,1,0.03371793031692505
random,1,0.037143539637327194
random,1,0.03392711654305458
random,1,0.07266075909137726
random,1,0.017489563673734665
random,1,0.035207901149988174
random,1,0.08174657076597214
random,1,0.07646869868040085
random,1,-0.03202340006828308
random,1,0.06025749072432518
random,1,0.0881243571639061
random,1,0.07717480510473251
random,1,0.031177476048469543
random,1,0.07054710388183594
random,1,0.032959915697574615
random,1,0.06996510922908783
random,1,0.01279323548078537
random,1,0.08677931129932404
random,1,0.1117599606513977
random,1,0.09436257928609848
random,1,0.06364686787128448
random,1,0.10788654536008835
random,1,0.11216294765472412
random,1,-0.028371086344122887
random,1,0.10545950382947922
random,1,0.04916530102491379
random,1,0.10267070680856705
random,1,0.09895036369562149
random,1,0.07903286814689636
random,1,0.03641442209482193
random,1,0.021712027490139008
random,1,0.06794024258852005
random,1,0.03006305918097496
random,2,0.014341406524181366
random,2,0.040270671248435974
random,2,0.016190387308597565
random,2,0.03366650268435478
random,2,0.061451077461242676
random,2,0.05322087183594704
random,2,0.03728754073381424
random,2,0.05339039862155914
random,2,0.042811039835214615
random,2,0.02640819363296032
