model,layer,head,delta_half_a,delta_half_b,delta_pooled,cos_self_half_a,cos_self,cos_self_half_b,cos_null_half_a,cos_null,cos_null_half_b,excess_half_a,excess,excess_half_b
gpt2,3,7,0.0030315729576768646,0.005828376830093518,0.004429974893885191,0.5099327989241829,0.5099327989241829,0.5079745774593749,0.40755723507690284,0.40755723507690284,0.4105075963493941,0.10237556384728003,0.10237556384728003,0.09746698110998081
gpt2,3,8,0.0036818136380416533,0.0071502445250981594,0.005416029081569906,0.49023677017864986,0.49023677017864986,0.4837400173289749,0.4151222763347018,0.4151222763347018,0.4054910472823936,0.07511449384394808,0.07511449384394808,0.07824897004658132
gpt2,3,9,0.0018286517285925896,0.006273885411540725,0.004051268570066657,0.43386934231298935,0.43386934231298935,0.4357582611147268,0.322848349872536,0.322848349872536,0.31913066520512906,0.11102099244045333,0.11102099244045333,0.11662759590959776
gpt2,3,10,0.008436308132381498,0.009230726347194462,0.00883351723978798,0.7632185683574704,0.7632185683574704,0.7682101765056746,0.22508838479989987,0.22508838479989987,0.22206464817925067,0.5381301835575705,0.5381301835575705,0.5461455283264239
gpt2,3,11,-0.012715497354823135,-0.005485234298105546,-0.00910036582646434,0.5368346611724655,0.5368346611724655,0.5279189937031634,0.45247926384643605,0.45247926384643605,0.44437519894438987,0.08435539732602942,0.08435539732602942,0.08354379475877355
gpt2,4,0,-0.003975935808316677,0.007215845303272239,0.001619954747477781,0.31971514181947974,0.31971514181947974,0.318598298947075,0.2368482134726224,0.2368482134726224,0.23698698256040693,0.08286692834685735,0.08286692834685735,0.08161131638666805
gpt2,4,1,-0.0007703886257379722,0.0027686892531990637,0.0009991503137305457,0.4097020518606872,0.4097020518606872,0.40667702998039956,0.2815434835484343,0.2815434835484343,0.2844299762354779,0.12815856831225292,0.12815856831225292,0.12224705374492167
gpt2,4,2,-0.0013985220841536972,0.002802570973794438,0.0007020244448203705,0.2988324073591501,0.2988324073591501,0.2870045259784185,0.24950136525828068,0.24950136525828068,0.23819989864568075,0.04933104210086944,0.04933104210086944,0.04880462733273777
gpt2,4,3,0.0039879506028546174,0.006894809993233331,0.005441380298043974,0.46396365518361077,0.46396365518361077,0.4605743918537689,0.2988203522117841,0.2988203522117841,0.29131377524675073,0.16514330297182667,0.16514330297182667,0.1692606166070182
gpt2,4,4,0.006365918737697207,0.009223998062253713,0.00779495839997546,0.4926940680138874,0.4926940680138874,0.48566377167374836,0.16126043862894626,0.16126043862894626,0.16127840758626266,0.33143362938494114,0.33143362938494114,0.3243853640874857
gpt2,4,5,0.0006363035187009203,0.00413381020853798,0.0023850568636194502,0.35578593824862387,0.35578593824862387,0.36473631290143355,0.22293324612318013,0.22293324612318013,0.23646605503799153,0.13285269212544373,0.13285269212544373,0.128270257863442
gpt2,4,6,0.00409175842765741,0.006398118387057394,0.005244938407357402,0.3650681352805957,0.3650681352805957,0.3655258361522473,0.19056601816354787,0.19056601816354787,0.18304649796293618,0.1745021171170478,0.1745021171170478,0.18247933818931114
gpt2,4,7,0.004229688268947207,0.005059670275590733,0.00464467927226897,0.9364830013657883,0.9364830013657883,0.9375001720123463,0.31743682519258376,0.31743682519258376,0.3104086669538669,0.6190461761732046,0.6190461761732046,0.6270915050584793
gpt2,4,8,0.0007944182148129642,0.0038130151943898127,0.0023037167046013884,0.4433850790496342,0.4433850790496342,0.4375117530931088,0.22654554714656983,0.22654554714656983,0.22830183776003235,0.21683953190306438,0.21683953190306438,0.20920991533307645
gpt2,4,9,0.0007559708722935099,0.0014939195527805538,0.0011249452125370318,0.36558365663230624,0.36558365663230624,0.3617337812597197,0.21499380473232674,0.21499380473232674,0.21222351908189838,0.1505898518999795,0.1505898518999795,0.14951026217782135
gpt2,4,10,-0.001966100978100016,-0.001482865941806466,-0.001724483459953241,0.3253913456265539,0.3253913456265539,0.31802681044161984,0.20668881069844017,0.20668881069844017,0.1939446060550227,0.11870253492811375,0.11870253492811375,0.12408220438659714
gpt2,4,11,0.013400340643454633,0.010668416661540725,0.01203437865249768,0.44538567828547415,0.44538567828547415,0.4420114365841402,0.23512517829714277,0.23512517829714277,0.23740557110009092,0.21026049998833138,0.21026049998833138,0.2046058654840493
gpt2,5,0,-0.0010832538754925736,0.0017887626107286891,0.0003527543676180578,0.3658443933423468,0.3658443933423468,0.37105965327270146,0.3225300551010394,0.3225300551010394,0.3273512883900574,0.043314338241307426,0.043314338241307426,0.04370836488264407
gpt2,5,1,-0.0010351946973425896,0.004793182132750928,0.0018789937177041693,-0.25425293948229666,-0.25425293948229666,-0.24516297171566845,-0.22135642446695297,-0.22135642446695297,-0.21138612104117796,-0.032896515015343686,-0.032896515015343686,-0.03377685067449049
gpt2,5,2,0.000604103869340733,0.0027662862942916533,0.0016851950818161932,0.3951060533119465,0.3951060533119465,0.403387193797743,0.2448785135913333,0.2448785135913333,0.2508320079184301,0.15022753972061317,0.15022753972061317,0.15255518587931294
gpt2,5,3,-0.0017368586983268486,0.0031082273468259203,0.0006856843242495358,0.39989769320344226,0.39989769320344226,0.38805665116146204,0.2711952241111678,0.2711952241111678,0.2637769413081998,0.12870246909227445,0.12870246909227445,0.12427970985326225
gpt2,5,4,0.001782995509350016,0.006276288370448135,0.004029641939899076,0.27348741890965916,0.27348741890965916,0.2553873801784428,0.12361534575539679,0.12361534575539679,0.11469511440762067,0.14987207315426238,0.14987207315426238,0.14069226577082214
gpt2,5,5,0.0008693905327259444,0.00476314514640741,0.0028162678395666774,0.41682067610241846,0.41682067610241846,0.42085304864000267,0.4102128487166043,0.4102128487166043,0.4066820930194744,0.006607827385814169,0.006607827385814169,0.01417095562052828
gpt2,5,6,0.0035371555118111075,0.011231670229453705,0.007384412870632406,0.350125129385503,0.350125129385503,0.35131708721365706,0.2842191821955776,0.2842191821955776,0.28635271359903025,0.06590594718992537,0.06590594718992537,0.06496437361462681
gpt2,5,7,0.00028883566067872124,0.003952627106914797,0.002120731383796759,0.3544148217733206,0.3544148217733206,0.3482360790836702,0.2488107560718188,0.2488107560718188,0.24778306979266734,0.10560406570150183,0.10560406570150183,0.10045300929100287
gpt2,5,8,0.001312015563484259,0.006684791384719446,0.003998403474101853,0.08639121926675158,0.08639121926675158,0.08027101824034269,0.010889402468166725,0.010889402468166725,0.005474543535049406,0.07550181679858486,0.07550181679858486,0.07479647470529328
gpt2,5,9,0.00894621601254908,0.008684293491634243,0.008815254752091661,0.3818975650038186,0.3818975650038186,0.3896143752564992,0.35070687016432955,0.35070687016432955,0.35400603173235773,0.031190694839489053,0.031190694839489053,0.035608343524141495
gpt2,5,10,0.005773829662893526,0.008073941929134243,0.006923885796013884,0.541522785276736,0.541522785276736,0.5433455547286639,0.3168759076466123,0.3168759076466123,0.30757124572406,0.22464687763012375,0.22464687763012375,0.23577430900460383
gpt2,5,11,-0.0008535310039370358,0.0022075983483018646,0.0006770336721824144,0.6684645939258476,0.6684645939258476,0.6621304228498105,0.27768054815435533,0.27768054815435533,0.2619776016946013,0.39078404577149223,0.39078404577149223,0.40015282115520917
gpt2,6,0,0.0015720157172731675,0.006284698726624072,0.00392835722194862,0.47460953881005036,0.47460953881005036,0.46749487028221587,0.24064863315398693,0.24064863315398693,0.24394567498239222,0.23396090565606342,0.23396090565606342,0.22354919529982364
gpt2,6,1,-0.0009751207246555538,0.0029859167384351792,0.0010053980068898127,0.3234127781338752,0.3234127781338752,0.3367260352796491,0.14659401190014149,0.14659401190014149,0.15496534084411048,0.17681876623373372,0.17681876623373372,0.18176069443553863
gpt2,6,2,-0.004292645792323135,-0.0006504809762546415,-0.0024715633842888884,0.29295835396499026,0.29295835396499026,0.2835254385751398,0.2860179424573415,0.2860179424573415,0.27840995218725656,0.006940411507648736,0.006940411507648736,0.005115486387883228
gpt2,6,3,-0.0002148245263287052,0.004834513025959275,0.002309844249815285,0.381903829051741,0.381903829051741,0.3807222140664517,0.259116107126454,0.259116107126454,0.2618493277190816,0.12278772192528697,0.12278772192528697,0.11887288634737009
gpt2,6,4,-0.0038043645423231354,0.0017034575695129561,-0.0010504534864050896,0.469236528616014,0.469236528616014,0.4594722716535456,0.32700045029591496,0.32700045029591496,0.3280345558173296,0.14223607832009905,0.14223607832009905,0.131437715836216
gpt2,6,5,-0.0034751591719981434,0.0061244213674953585,0.0013246310977486075,0.5747529695194259,0.5747529695194259,0.5638827690183433,0.1921591416114319,0.1921591416114319,0.19173041731537827,0.382593827907994,0.382593827907994,0.37215235170296507
gpt2,6,6,0.012219046044537052,0.01635477862020185,0.01428691233236945,0.7050141293628143,0.7050141293628143,0.6969146816155,0.32310043168918556,0.32310043168918556,0.3003929483058902,0.3819136976736287,0.3819136976736287,0.39652173330960977
gpt2,6,7,-0.0006074680118111075,0.005234365388164797,0.0023134486881768446,0.46446441076643785,0.46446441076643785,0.4544140482717549,0.2510185805579256,0.2510185805579256,0.24465853816315208,0.21344583020851227,0.21344583020851227,0.20975551010860283
gpt2,6,8,-0.0005070243294786891,0.004340224378690749,0.00191660002460603,0.4912204862650512,0.4912204862650512,0.4910197498533035,0.250372692753828,0.250372692753828,0.2564097894422945,0.2408477935112232,0.2408477935112232,0.234609960411009
gpt2,6,9,0.0010044368233268486,0.006434883658341661,0.003719660240834255,0.2142130889185714,0.2142130889185714,0.2086566085297945,0.1924884139001913,0.1924884139001913,0.1884835207803143,0.021724675018380102,0.021724675018380102,0.020173087749480206
gpt2,6,10,-0.003319928026574992,0.0005940114419287212,-0.0013629582923231354,0.40474429652617194,0.40474429652617194,0.3912412577412028,0.24709028701584887,0.24709028701584887,0.24456630800754717,0.15765400951032307,0.15765400951032307,0.1466749497336556
gpt2,6,11,-0.0014686884842518566,0.002747783510703705,0.0006395475132259243,0.37504028392157374,0.37504028392157374,0.3701011348512375,0.18307403095529126,0.18307403095529126,0.1808804641545743,0.19196625296628247,0.19196625296628247,0.18922067069666323
gpt2,7,0,0.0004291684608759283,-8.96303672490717e-05,0.0001697690468134283,0.4319357777648137,0.4319357777648137,0.41988653074135407,0.22473657398563024,0.22473657398563024,0.22594136770740528,0.20719920377918344,0.20719920377918344,0.1939451630339488
gpt2,7,1,-0.0014312023252953665,0.0034035509965555377,0.0009861743356300856,0.4919568601570736,0.4919568601570736,0.49129942801124615,0.3136642364805265,0.3136642364805265,0.3111452679818894,0.17829262367654714,0.17829262367654714,0.18015416002935675
gpt2,7,2,-0.0026221087598425896,0.0022544560469981434,-0.00018382635642222311,0.2577462797015722,0.2577462797015722,0.24034606247786122,0.227698309369869,0.227698309369869,0.21491467614712953,0.0300479703317032,0.0300479703317032,0.025431386330731692
gpt2,7,3,-0.001129390686515741,0.003058245801550008,0.0009644275575171335,0.486177821462568,0.486177821462568,0.49832934071016965,0.20346106846853088,0.20346106846853088,0.2066276872740216,0.2827167529940371,0.2827167529940371,0.29170165343614807
gpt2,7,4,0.0037942721149111236,0.006782111220472231,0.005288191667691677,0.4442774706268518,0.4442774706268518,0.44257349481810926,0.2716767383991966,0.2716767383991966,0.2751325222451218,0.1726007322276552,0.1726007322276552,0.16744097257298746
gpt2,7,5,0.0013456569881888925,0.0048551784725638925,0.0031004177303763925,0.4938757480978148,0.4938757480978148,0.48524724009520087,0.32414717620235933,0.32414717620235933,0.3195378804874223,0.16972857189545548,0.16972857189545548,0.16570935960777855
gpt2,7,6,0.002576933132381498,0.007630355714812964,0.005103644423597231,0.4688806779932769,0.4688806779932769,0.46222207674362453,0.3908561329293622,0.3908561329293622,0.38519640339484607,0.07802454506391465,0.07802454506391465,0.07702567334877847
gpt2,7,7,-0.000519039124015741,0.005229799766239829,0.002355380321112044,0.40126211264173545,0.40126211264173545,0.4004954861315428,0.26870357200850614,0.26870357200850614,0.2608680509613762,0.1325585406332293,0.1325585406332293,0.13962743517016657
gpt2,7,8,0.003564549243356474,0.007043072557824992,0.005303810900590733,0.5050799638565161,0.5050799638565161,0.49757371058652594,0.24849640832415418,0.24849640832415418,0.24571853060944532,0.2565835555323619,0.2565835555323619,0.2518551799770806
gpt2,7,9,-0.0030680979330712788,-0.000329445666215733,-0.0016987717996435059,0.31249696119345577,0.31249696119345577,0.31656088997076287,0.1748786978027446,0.1748786978027446,0.16958940447588566,0.13761826339071118,0.13761826339071118,0.1469714854948772
gpt2,7,10,6.103515625e-05,0.0018637349286416693,0.0009623850424458347,0.3770409863363823,0.3770409863363823,0.3747963216868754,0.3560020877358139,0.3560020877358139,0.3546793135362214,0.0210388986005684,0.0210388986005684,0.02011700815065398
gpt2,7,11,0.009443147914615757,0.006635290431225016,0.008039219172920387,0.207776255477181,0.207776255477181,0.20043415046878604,0.1708455835387386,0.1708455835387386,0.16912140920221627,0.036930671938442405,0.036930671938442405,0.03131274126656977
gpt2,8,0,0.0016705370324805457,0.0029376172643944543,0.0023040771484375,0.43339171763796003,0.43339171763796003,0.4288281688183966,0.2950916068112061,0.2950916068112061,0.28120024496917173,0.13830011082675392,0.13830011082675392,0.14762792384922485
gpt2,8,1,-0.003022441713828705,0.002301794337475016,-0.00036032368817684457,0.3077604059195651,0.3077604059195651,0.3059194647925374,0.2442542893211339,0.2442542893211339,0.24322659366618554,0.0635061165984312,0.0635061165984312,0.06269287112635186
gpt2,8,2,0.008269542784202777,0.012389896422859259,0.010329719603531018,0.3537310348981974,0.3537310348981974,0.33988845044293486,0.3008500890300844,0.3008500890300844,0.29332421737582964,0.05288094586811298,0.05288094586811298,0.04656423306710522
gpt2,8,3,-0.0011015163631888925,0.006304643285556466,0.002601563461183787,0.4069211492608233,0.4069211492608233,0.4058876269019492,0.3394953432943923,0.3394953432943923,0.33651398759751305,0.067425805966431,0.067425805966431,0.06937363930443613
gpt2,8,4,0.0006766732283463028,0.007117323988065749,0.003896998608206026,0.4436281132861753,0.4436281132861753,0.43840585238786295,0.2552487164730658,0.2552487164730658,0.2563680591512549,0.1883793968131095,0.1883793968131095,0.18203779323660807
gpt2,8,5,0.00289220134104351,0.0022972287155509363,0.002594715028297223,0.5741207559270932,0.5741207559270932,0.5774349350272311,0.33537785452641244,0.33537785452641244,0.3379558197205828,0.23874290140068077,0.23874290140068077,0.23947911530664828
gpt2,8,6,0.0008636234313481594,0.0006478377214564901,0.0007557305764023248,0.467778504025988,0.467778504025988,0.4545548894780828,0.2929809697450095,0.2929809697450095,0.28556823406435033,0.1747975342809785,0.1747975342809785,0.16898665541373248
gpt2,8,7,0.0005329762856787212,0.00346242348978798,0.0019976998877333507,0.5447920112567192,0.5447920112567192,0.5261449951199676,0.24431833538444678,0.24431833538444678,0.238873837520257,0.30047367587227236,0.30047367587227236,0.28727115759971056
gpt2,8,8,-0.0005709430364175816,0.004467821496677793,0.0019484392301301057,0.5365619188568538,0.5365619188568538,0.5334116234843973,0.37259183575122706,0.37259183575122706,0.36401415440264884,0.16397008310562672,0.16397008310562672,0.16939746908174846
gpt2,8,9,0.00030421459768703585,0.005992018331692606,0.0031481164646898208,0.5184157724665787,0.5184157724665787,0.5218025216455392,0.31759550949868554,0.31759550949868554,0.31548348180506597,0.20082026296789313,0.20082026296789313,0.20631903984047323
gpt2,8,10,-0.00038879875123054575,0.007715901051919438,0.0036635511503444462,0.6472398691624357,0.6472398691624357,0.6455661302734227,0.3410079863709655,0.3410079863709655,0.34358173648369467,0.3062318827914702,0.3062318827914702,0.301984393789728
gpt2,8,11,0.0004435862143203906,0.003715935654527769,0.0020797609344240797,0.3209851098366868,0.3209851098366868,0.31412671190126323,0.2439681979688244,0.2439681979688244,0.23690432903473752,0.07701691186786241,0.07701691186786241,0.07722238286652572
gpt2,9,0,0.0017051396407481434,0.004343828817051865,0.003024484228900004,0.4573722966384723,0.4573722966384723,0.44653014906151745,0.282582624998631,0.282582624998631,0.2676661292425402,0.17478967163984127,0.17478967163984127,0.17886401981897726
gpt2,9,1,0.00450506735974443,0.004633385365403697,0.004569226362574064,0.36346452743335356,0.36346452743335356,0.35786856247210297,0.3471158410387671,0.3471158410387671,0.33798157982811444,0.016348686394586476,0.016348686394586476,0.019886982643988527
gpt2,9,2,0.0018425888902555698,0.0042453075018453745,0.003043948196050472,0.46786349023799934,0.46786349023799934,0.45101457013674023,0.348902020274406,0.348902020274406,0.3382751813174141,0.11896146996359336,0.11896146996359336,0.11273938881932616
gpt2,9,3,0.001690721887302793,0.006217415877214805,0.003954068882258799,0.7059187447590862,0.7059187447590862,0.7026253723274498,0.41809044951283136,0.41809044951283136,0.41976932674605283,0.28782829524625486,0.28782829524625486,0.282856045581397
gpt2,9,4,0.001031830554872215,0.001653716320127785,0.0013427734375,0.3107077331089808,0.3107077331089808,0.29598613943407004,0.2738686564360279,0.2738686564360279,0.26466956969295957,0.036839076672952886,0.036839076672952886,0.03131656974111047
gpt2,9,5,0.004802553672489829,0.014544629675197207,0.009673591673843518,0.6192322614708361,0.6192322614708361,0.6146545330988389,0.36058023053187827,0.36058023053187827,0.36058947473706243,0.25865203093895783,0.25865203093895783,0.25406505836177645
gpt2,9,6,0.0010154904343009363,0.0027511476531740797,0.001883319043737508,0.21161106211539224,0.21161106211539224,0.1872377636736588,0.18005319241634057,0.18005319241634057,0.16855411473911647,0.031557869699051666,0.031557869699051666,0.01868364893454233
gpt2,9,7,-0.00023741234005925094,0.001788282018947207,0.0007754348394439781,0.40923365151278934,0.40923365151278934,0.41083970396389025,0.32733230825798937,0.32733230825798937,0.3281484778174432,0.08190134325479997,0.08190134325479997,0.08269122614644703
gpt2,9,8,0.0002004067728842429,0.003982423797366685,0.002091415285125464,0.3518229024895705,0.3518229024895705,0.3473166620714264,0.30782187460129096,0.30782187460129096,0.3040519428565686,0.04400102788827953,0.04400102788827953,0.043264719214857805
gpt2,9,9,0.00018454724409444623,0.004096564345472231,0.0021405557947833387,0.32538823340633455,0.32538823340633455,0.31878583361074875,0.2974194111458658,0.2974194111458658,0.28983706526975844,0.027968822260468762,0.027968822260468762,0.028948768340990305
gpt2,9,10,0.0009611835629916854,0.0036883016270916613,0.0023247425950416734,0.5017629881965416,0.5017629881965416,0.4778230600432042,0.21048046250649577,0.21048046250649577,0.2042312028906399,0.29128252569004587,0.29128252569004587,0.2735918571525643
gpt2,9,11,0.0005892055241139005,0.002772053395669438,0.0016806294598916693,0.36899242062999743,0.36899242062999743,0.37556654517700694,0.367970983860207,0.367970983860207,0.380375544963825,0.0010214367697904403,0.0010214367697904403,-0.004808999786818036
gpt2,10,0,0.0007405919352851953,0.004724217212106474,0.0027324045736958347,0.36541338225821723,0.36541338225821723,0.34007967908257886,0.29749957226191887,0.29749957226191887,0.2774283640807941,0.06791380999629837,0.06791380999629837,0.06265131500178478
gpt2,10,1,0.003290131336122215,0.007195420152559251,0.005242775744340733,0.476192896163268,0.476192896163268,0.4549886225322123,0.4747738617059397,0.4747738617059397,0.45628263423840126,0.001419034457328272,0.001419034457328272,-0.00129401170618898
gpt2,10,2,-0.0013538270484740877,0.004848690483513884,0.0017474317175198983,0.3529309516758527,0.3529309516758527,0.3481442711029426,0.34388153664214427,0.34388153664214427,0.3454978328471745,0.00904941503370843,0.00904941503370843,0.002646438255768102
gpt2,10,3,0.0013336421936518406,0.005705105038139813,0.0035193736158958266,0.4600765602062177,0.4600765602062177,0.4536069395075909,0.44177040909629095,0.44177040909629095,0.44226888969276085,0.018306151109926727,0.018306151109926727,0.011338049814830053
gpt2,10,4,-0.004224882351131498,0.00220879982775557,-0.0010080412616879642,0.49864971954040926,0.49864971954040926,0.49356199213519814,0.4119952837588251,0.4119952837588251,0.4219446943781355,0.08665443578158416,0.08665443578158416,0.07161729775706266
gpt2,10,5,0.005285548412893526,0.009822575126107402,0.007554061769500464,0.5398219372844065,0.5398219372844065,0.5222603757379353,0.32175199476307986,0.32175199476307986,0.3128713127838141,0.21806994252132667,0.21806994252132667,0.20938906295412119
gpt2,10,6,0.001714751476377785,0.003650815468135171,0.002682783472256478,0.40552571401618537,0.40552571401618537,0.4012778562253616,0.3943080915685312,0.3943080915685312,0.396911889635034,0.011217622447654174,0.011217622447654174,0.004365966590327619
gpt2,10,7,-0.003479484498031482,0.005544106791338876,0.0010323111466536972,0.4228272668102564,0.4228272668102564,0.3873278150891927,0.3243094702959328,0.3243094702959328,0.31749371878727,0.09851779651432357,0.09851779651432357,0.06983409630192267
gpt2,10,8,0.004511315052903697,0.01063189168614631,0.007571603369525004,0.3201424771892333,0.3201424771892333,0.31434680679951976,0.27396847633370514,0.27396847633370514,0.27230687571772083,0.04617400085552814,0.04617400085552814,0.04203993108179893
gpt2,10,9,0.0033953809362694543,0.006072757750984259,0.004734069343626857,0.6202169409217728,0.6202169409217728,0.617016089333411,0.31134689024227513,0.31134689024227513,0.32045714030130323,0.3088700506794977,0.3088700506794977,0.2965589490321078
gpt2,10,10,-0.003313199741634243,0.0007696677380657491,-0.001271766001784247,0.3087893138463869,0.3087893138463869,0.3033610960066696,0.3276047989134254,0.3276047989134254,0.32285177276003374,-0.018815485067038507,-0.018815485067038507,-0.019490676753364133
gpt2,10,11,0.0009756013164370358,0.005248062253937036,0.003111831785187036,0.5860134212607375,0.5860134212607375,0.5786548511462133,0.35841768868264384,0.35841768868264384,0.35852105586061733,0.22759573257809368,0.22759573257809368,0.22013379528559596
gpt2,11,0,0.02081779419906482,0.03492316298597409,0.027870478592519454,0.704595370342823,0.704595370342823,0.7081275777806487,0.6489227072641828,0.6489227072641828,0.6492461694715458,0.05567266307864027,0.05567266307864027,0.058881408309102934
gpt2,11,1,-0.0006444735789861156,0.0009508508396898208,0.0001531886303518526,0.504508013483597,0.504508013483597,0.5083938464263407,0.43210707156713685,0.43210707156713685,0.44256476166698466,0.07240094191646013,0.07240094191646013,0.065829084759356
gpt2,11,2,-1.9223671259283037e-06,4.8539769931466026e-05,2.330870140276886e-05,0.44502072595589454,0.44502072595589454,0.4395290533585846,0.4316212069825072,0.4316212069825072,0.4242643858589235,0.013399518973387314,0.013399518973387314,0.0152646674996611
gpt2,11,3,0.00641109436515741,0.014910360020915725,0.010660727193036568,0.7374926532876217,0.7374926532876217,0.726383877404625,0.5603442954449593,0.5603442954449593,0.5484626596864086,0.17714835784266236,0.17714835784266236,0.17792121771821634
gpt2,11,4,0.003948061484989829,0.00203074057271202,0.0029894010288509243,0.44221212399705423,0.44221212399705423,0.454963936903483,0.426396736300143,0.426396736300143,0.4278504069551973,0.01581538769691121,0.01581538769691121,0.027113529948285697
gpt2,11,5,0.00197667399729351,0.0018452321450537212,0.0019109530711736156,0.4597550064518933,0.4597550064518933,0.44580561723160633,0.4069300599695975,0.4069300599695975,0.39628064254110196,0.0528249464822958,0.0528249464822958,0.049524974690504375
gpt2,11,6,0.000689168614665725,0.0036169337475397967,0.002153051181102761,0.4234262147068961,0.4234262147068961,0.4020808229743465,0.3956316133339789,0.3956316133339789,0.3874507110765589,0.027794601372917227,0.027794601372917227,0.014630111897787623
gpt2,11,7,0.0007857675627462868,0.006740540031373143,0.003763153797059715,0.48184222243761776,0.48184222243761776,0.471248174629561,0.40992677761922697,0.40992677761922697,0.4045481512506324,0.0719154448183908,0.0719154448183908,0.06670002337892855
gpt2,11,8,0.030401274913877785,0.03292101762426203,0.031661146269069906,0.7765648836400827,0.7765648836400827,0.7636713589273263,0.594399629519604,0.594399629519604,0.569575748509016,0.18216525412047868,0.18216525412047868,0.19409561041831025
gpt2,11,9,0.0005526805487203745,0.0008761188176675816,0.0007143996831939781,0.3981981080486169,0.3981981080486169,0.38714350840640205,0.38979526285418,0.38979526285418,0.38056906492277726,0.008402845194436903,0.008402845194436903,0.006574443483624792
gpt2,11,10,5.719042199814339e-05,0.007961243156373143,0.004009216789185643,0.4298765472186705,0.4298765472186705,0.4017433500569793,0.24025720233260062,0.24025720233260062,0.2367964708474842,0.1896193448860699,0.1896193448860699,0.1649468792094951
gpt2,11,11,-0.0023351954662897967,0.003211794875737972,0.00043829970472408775,0.5096801765571184,0.5096801765571184,0.49758638216790707,0.3371114493489956,0.3371114493489956,0.32853978493008573,0.17256872720812277,0.17256872720812277,0.16904659723782134
EleutherAI/pythia-160m,0,0,-0.01922415185162407,0.0007646215243601873,-0.009229765163631942,0.37199024662599767,0.37199024662599767,0.3472505564963031,0.08518117814451771,0.08518117814451771,0.08292573828401784,0.28680906848147997,0.28680906848147997,0.26432481821228526
EleutherAI/pythia-160m,0,1,0.0469307486466537,0.016523226039616645,0.03172698734313517,0.43785799129941766,0.43785799129941766,0.43950428998457963,0.17982936685077505,0.17982936685077505,0.17734746025603781,0.2580286244486426,0.2580286244486426,0.2621568297285418
EleutherAI/pythia-160m,0,2,0.0063572680856296415,0.02448951540969535,0.015423391747662496,0.3671834345447712,0.3671834345447712,0.3684549505066739,0.17399827333835902,0.17399827333835902,0.1684731108153171,0.1931851612064122,0.1931851612064122,0.19998183969135677
EleutherAI/pythia-160m,0,3,0.0026259534940944462,0.032802792046013884,0.017714372770054165,0.48502639911318346,0.48502639911318346,0.49430784705978836,0.14519505028041865,0.14519505028041865,0.14154585656377355,0.3398313488327648,0.3398313488327648,0.3527619904960148
EleutherAI/pythia-160m,0,4,-0.0544909379613685,-0.051866906834399096,-0.0531789223978838,0.4108159179023134,0.4108159179023134,0.41971463595871855,0.16609587630498426,0.16609587630498426,0.15794922351353186,0.24472004159732916,0.24472004159732916,0.2617654124451867
EleutherAI/pythia-160m,0,5,-0.024201640932578705,-0.032739834522637956,-0.02847073772760833,0.3870492491419039,0.3870492491419039,0.3941711250926253,0.20482107096293165,0.20482107096293165,0.200156774047897,0.18222817817897227,0.18222817817897227,0.1940143510447283
EleutherAI/pythia-160m,0,6,-0.018853615588090733,-0.02820737343134816,-0.023530494509719446,0.4619469663556213,0.4619469663556213,0.47152080760767107,0.2514370949000592,0.2514370949000592,0.23965394242517465,0.2105098714555621,0.2105098714555621,0.2318668651824964
EleutherAI/pythia-160m,0,7,-0.027825783556840733,-0.0014360082431101873,-0.01463089589997546,0.6714367860944384,0.6714367860944384,0.670146513162181,0.10312804175917722,0.10312804175917722,0.09488858523939363,0.5683087443352611,0.5683087443352611,0.5752579279227874
EleutherAI/pythia-160m,0,8,-0.007020965335875928,0.0439265694205222,0.018452802042323135,0.4671771086413335,0.4671771086413335,0.4649211609096945,0.10529135710626512,0.10529135710626512,0.1051203151340462,0.36188575153506836,0.36188575153506836,0.3598008457756483
EleutherAI/pythia-160m,0,9,-0.00622318297859259,0.005761814868356474,-0.00023068405511805778,0.46089347759400373,0.46089347759400373,0.4573046744774292,0.13878501738272386,0.13878501738272386,0.1347901170172134,0.32210846021127987,0.32210846021127987,0.32251455746021573
EleutherAI/pythia-160m,0,10,-0.02577365664985276,-0.025827963521161124,-0.025800810085506942,0.46827867150164465,0.46827867150164465,0.47288582160209325,0.1562012138904113,0.1562012138904113,0.1605496479412715,0.31207745761123334,0.31207745761123334,0.3123361736608218
EleutherAI/pythia-160m,0,11,-0.012806809793307394,-0.002165546567421295,-0.007486178180364345,0.3159028741930149,0.3159028741930149,0.3325986188343074,0.18013879806951769,0.18013879806951769,0.18829503072640236,0.1357640761234972,0.1357640761234972,0.14430358810790506
EleutherAI/pythia-160m,1,0,-0.010712390809547223,-0.01115501584030465,-0.010933703324925936,0.3681368328874504,0.3681368328874504,0.36085997587305046,0.10099101270067132,0.10099101270067132,0.09492092989031951,0.2671458201867791,0.2671458201867791,0.26593904598273094
EleutherAI/pythia-160m,1,1,0.002710537647637956,0.029241606945127785,0.01597607229638287,0.32152108129984736,0.32152108129984736,0.3296339137650845,0.10750911365161421,0.10750911365161421,0.11721112089335402,0.21401196764823316,0.21401196764823316,0.2124227928717305
EleutherAI/pythia-160m,1,2,0.035560908280019454,0.02548914631520649,0.030525027297612972,0.40576164405577286,0.40576164405577286,0.41455974937676077,0.11634409424396033,0.11634409424396033,0.11650773485737372,0.28941754981181256,0.28941754981181256,0.29805201451938707
